Discounted_price_in_Flipkart,Product_name_in_Flipkart,Retail_price_in_Flipkart,uniq_id,Discounted_price_in_Amazon,Product_name_in_Amazon,Retail_price_in_Amazon,Retail_price_diff,discounted_price_diff
499.0,Fbbic Women's Printed Casual Shirt,1099.0,f7ab5c53769d40453ad61022f860cb0b,621,Fbbic Women's Printed Casual Shirt,1090,-9.0,122.0
375.0,Vedika Jewellery Alloy Bangle Set,1299.0,405de11ff739be7bcae45f67271e5abb,461,Vedika Jewellery Alloy Bangle Set,1286,-13.0,86.0
495.0,Jazzy Ben Women's Checkered Casual Shirt,1095.0,fb6c7de59d718ebd5d23d6cff57cc989,561,Jazzy Ben Women's Checkered Casual Shirt,1075,-20.0,66.0
,India Inc Women's Solid Casual Shirt,,614b811cda589ca525ad77cb9baae958,0,India Inc Women's Solid Casual Shirt,-1,,
,India Inc Women's Solid Casual Shirt,,9769aa49bcaf790b178004c184df2256,0,India Inc Women's Solid Casual Shirt,-9,,
79.0,Nirosha Alloy Bangle Set,299.0,2fc99431fd83e2fee7bb5d4dddc5203d,91,Nirosha Alloy Bangle Set,298,-1.0,12.0
397.0,Meee Women's Solid Casual Shirt,795.0,9d61f9130f1ec5229c160f2575f17ded,483,Meee Women's Solid Casual Shirt,782,-13.0,86.0
349.0,Miss Rich Women's Solid Casual Shirt,699.0,cad6af83bce3aac6cf4f4b72fcee426d,444,Miss Rich Women's Solid Casual Shirt,685,-14.0,95.0
399.0,Eves Pret A Porter Women's Solid Casual Shirt,1500.0,28e3940ec705aae8c0c9a990fd1c32eb,486,Eves Pret A Porter Women's Solid Casual Shirt,1484,-16.0,87.0
300.0,X Gold India Brass Bangle,800.0,c7ef8c0b2508063b89018fbe3df07ea2,351,X Gold India Brass Bangle,782,-18.0,51.0
249.0,Shining Diva Alloy Bangle Set,1245.0,f9da1837eb10b8f6a9bbf80edd67f59a,277,Shining Diva Alloy Bangle Set,1244,-1.0,28.0
374.0,Tokyo Talkies Women's Solid Casual Shirt,749.0,7e503d43dd9d49f0ac584c39bd3a5ba8,449,Tokyo Talkies Women's Solid Casual Shirt,748,-1.0,75.0
374.0,Tokyo Talkies Women's Solid Casual Shirt,749.0,35bfc153bb9d4ebdacae85d9b0ab5ceb,478,Tokyo Talkies Women's Solid Casual Shirt,745,-4.0,104.0
359.0,Sukkhi Zinc Rhodium Bangle Set,1297.0,49ff4fa1cd2e627c4629885f52b86b09,417,Sukkhi Zinc Rhodium Bangle Set,1282,-15.0,58.0
299.0,My Addiction Women's Printed Casual Shirt,599.0,2821df09cb03e1ec77fa28599319d53e,341,My Addiction Women's Printed Casual Shirt,596,-3.0,42.0
375.0,Luxor Alloy Yellow Gold Bangle Set,1321.0,0710c57181ec1bbe38428856545a9342,450,Luxor Alloy Yellow Gold Bangle Set,1315,-6.0,75.0
499.0,Identiti Women's Solid Casual Shirt,999.0,5ce0bd8cd59e7a0559359f80a9ecded3,567,Identiti Women's Solid Casual Shirt,992,-7.0,68.0
499.0,Nexq Women's Solid Casual Shirt,1745.0,b865ca3a0ee93f5502f21339704b0483,579,Nexq Women's Solid Casual Shirt,1736,-9.0,80.0
199.0,Moonleaf Geometric Cushions Cover,350.0,59247d4024d85bfaf9e48368cba6d870,246,Moonleaf Geometric Cushions Cover,332,-18.0,47.0
333.0,Tradeyard Impex Alloy Bangle Set,999.0,96e8bd2d60cdbbcf2ce3200fe3205301,412,Tradeyard Impex Alloy Bangle Set,984,-15.0,79.0
349.0,Trend Arrest Women's Striped Casual Shirt,699.0,a51191143c74e0dfe2a1fe9d3afa1ca2,390,Trend Arrest Women's Striped Casual Shirt,682,-17.0,41.0
199.0,NJ Metal Yellow Gold Bangle Set,999.0,66469821310e30a738c1e3c65945fa53,256,NJ Metal Yellow Gold Bangle Set,993,-6.0,57.0
290.0,Luxor Alloy Yellow Gold Bangle Set,1026.0,f09048dde393f6ff2a7892a2070a9ad3,330,Luxor Alloy Yellow Gold Bangle Set,1019,-7.0,40.0
,India Inc Women's Polka Print Casual Shirt,,59914c572b319e4e00c9c6c8782ce90a,0,India Inc Women's Polka Print Casual Shirt,-6,,
399.0,Goodwill Impex Women's Solid Casual Shirt,800.0,02726cba1b95692eed8e7b3e81c32a00,518,Goodwill Impex Women's Solid Casual Shirt,793,-7.0,119.0
398.0,Madhyam Art Brass Brass Bangle Set,1655.0,8ceb57019f73ac43e95622aacb8e8190,497,Madhyam Art Brass Brass Bangle Set,1644,-11.0,99.0
499.0,Kasturi Women's Checkered Casual Shirt,1699.0,6135e9cd03ca55f1b9225ccb02c944b6,566,Kasturi Women's Checkered Casual Shirt,1693,-6.0,67.0
299.0,Paul Chains Alloy 9K Yellow Gold Bangle Set,1200.0,ab304f0ccfff533bf9909e8ea149070c,359,Paul Chains Alloy 9K Yellow Gold Bangle Set,1192,-8.0,60.0
399.0,Mrigya Alloy Bangle,1378.0,9f333dfc7890e213655529ed603dc228,441,Mrigya Alloy Bangle,1367,-11.0,42.0
447.0,Meee Women's Floral Print Casual Shirt,895.0,f861d63bd2e61274e51b88982f0abaf5,564,Meee Women's Floral Print Casual Shirt,881,-14.0,117.0
299.0,C M Clothing Women's Printed Casual Shirt,899.0,8ff49b9f99fad0462cfa20a47b9e8447,377,C M Clothing Women's Printed Casual Shirt,882,-17.0,78.0
299.0,Akyra Women's Printed Casual Shirt,599.0,5de5bbab937dae11b96d8a8a63b7d292,367,Akyra Women's Printed Casual Shirt,587,-12.0,68.0
425.0,Jazzy Ben Women's Printed Casual Shirt,995.0,4375d047e05b6807ac6b1e2af26860e4,505,Jazzy Ben Women's Printed Casual Shirt,980,-15.0,80.0
449.0,Bombay High Women's Checkered Casual Shirt,1199.0,3e0e8807f5684e5003054015bad43588,570,Bombay High Women's Checkered Casual Shirt,1192,-7.0,121.0
297.0,Kiosha Women's Printed Casual Shirt,1399.0,6749d8384353357af688e014d350231d,375,Kiosha Women's Printed Casual Shirt,1380,-19.0,78.0
750.0,Viva Fashions Alloy Cubic Zirconia Rhodium Bangle Set,750.0,6b68c9febfe998325207ec23c6c72346,887,Viva Fashions Alloy Cubic Zirconia Rhodium Bangle Set,746,-4.0,137.0
399.0,Bedazzle Women's Checkered Casual Shirt,1200.0,161706d65668dbba2d9dd677648803f1,506,Bedazzle Women's Checkered Casual Shirt,1180,-20.0,107.0
465.0,Jazzy Ben Women's Printed Casual Shirt,995.0,ffc79776e52963c8d4d83b35082ed816,548,Jazzy Ben Women's Printed Casual Shirt,984,-11.0,83.0
299.0,ORANGE PLUM Women's Printed Casual Shirt,1499.0,0481f633c0eaebf2b1d657722aa72c6f,342,ORANGE PLUM Women's Printed Casual Shirt,1498,-1.0,43.0
499.0,Orange Plum Women's Printed Casual Shirt,1499.0,972a2d5aa156270a141ab2d28cc8361b,566,Orange Plum Women's Printed Casual Shirt,1488,-11.0,67.0
399.0,Liba Women's Printed Casual Shirt,699.0,5765200889fb83dad43c5aa12ac96406,496,Liba Women's Printed Casual Shirt,691,-8.0,97.0
299.0,Cottinfab Women's Checkered Casual Shirt,899.0,edc21c7ae3c5181a678c45ba4ac2aba9,352,Cottinfab Women's Checkered Casual Shirt,895,-4.0,53.0
499.0,Bedazzle Women's Animal Print Casual Shirt,1200.0,3ab7f386a836c0de9794ff5351de6082,615,Bedazzle Women's Animal Print Casual Shirt,1193,-7.0,116.0
399.0,Miss Rich Women's Solid Casual Shirt,799.0,6511cd9c593d1101f87ac29cfd3b58aa,488,Miss Rich Women's Solid Casual Shirt,781,-18.0,89.0
168.0,Beingwomen Alloy Bangle Set,850.0,55db876a65d3f81c4ef97a3a7e9042e0,200,Beingwomen Alloy Bangle Set,833,-17.0,32.0
417.0,Ethnic Jewels Alloy Yellow Gold Bangle Set,2089.0,f25af1474879f7a416028dbd8aafd08b,508,Ethnic Jewels Alloy Yellow Gold Bangle Set,2083,-6.0,91.0
330.0,Kuhuk Plastic Bangle Set,1600.0,2c1d312f7076ca35480219c507a7f13e,394,Kuhuk Plastic Bangle Set,1588,-12.0,64.0
399.0,Folklore Women's Printed Festive Shirt,799.0,ad1f284021416c377e6d8d12e80654d7,510,Folklore Women's Printed Festive Shirt,796,-3.0,111.0
449.0,Silly People Women's Solid Casual Shirt,899.0,c886f4b6034c5ac03fc61d4af8eb7cb7,573,Silly People Women's Solid Casual Shirt,894,-5.0,124.0
499.0,Hapuka Women's Checkered Casual Shirt,998.0,85e4902ad4217bd5881f625c572e267e,587,Hapuka Women's Checkered Casual Shirt,979,-19.0,88.0
240.0,Cool Quotient Women's Solid Casual Shirt,799.0,1e7f5c304cd161c66b2054ad0c215ede,280,Cool Quotient Women's Solid Casual Shirt,791,-8.0,40.0
499.0,From the Ramp Women's Printed Casual Shirt,1199.0,927272ad1b403e34166008bcd2b1a7cd,567,From the Ramp Women's Printed Casual Shirt,1189,-10.0,68.0
500.0,Praniti Wood Bangle,500.0,bbdb50c4e5b484f4deb7a7649108b204,562,Praniti Wood Bangle,485,-15.0,62.0
449.0,Sukkhi Brass Yellow Gold Bangle Set,1763.0,003fccc2bd5cfb835f14192710eb4990,503,Sukkhi Brass Yellow Gold Bangle Set,1753,-10.0,54.0
479.0,Cherymoya Women's Solid Casual Shirt,799.0,b407de8032517165510cab4d81b5a066,589,Cherymoya Women's Solid Casual Shirt,780,-19.0,110.0
479.0,Bombay High Women's Solid Formal Shirt,799.0,b7d2abf0582b2ec56f64f20ef5803dbd,613,Bombay High Women's Solid Formal Shirt,793,-6.0,134.0
349.0,Miss Rich Women's Solid Casual Shirt,699.0,817adcd6579003f5449acd100a0a0da9,433,Miss Rich Women's Solid Casual Shirt,695,-4.0,84.0
497.0,Avenster Women's Solid Casual Shirt,899.0,8883fb3cec786454e3cb392b0ac676ed,556,Avenster Women's Solid Casual Shirt,882,-17.0,59.0
449.0,Sukkhi Brass Yellow Gold Bangle Set,1763.0,38e1939b856c937659e56a8dab2cfa41,549,Sukkhi Brass Yellow Gold Bangle Set,1749,-14.0,100.0
499.0,People Women's Solid Casual Shirt,999.0,37f685800aad870b3c95ff0f1c03e32b,631,People Women's Solid Casual Shirt,995,-4.0,132.0
304.0,Being Fab Women's Solid Casual Shirt,1099.0,b48d3c7aad87f6279aa99fa324934d2f,360,Being Fab Women's Solid Casual Shirt,1090,-9.0,56.0
499.0,Entease Women's Solid Casual Shirt,999.0,3c45c5f4e4cfd93ae18b24f3e9667caa,572,Entease Women's Solid Casual Shirt,988,-11.0,73.0
269.0,HKJ Metal Bangle Set,999.0,7a2752157038efb856f9938d4bfe0940,301,HKJ Metal Bangle Set,993,-6.0,32.0
399.0,Bombay High Women's Striped Formal Shirt,799.0,4129dc59831ac9dfd9fba0bf89c2be26,466,Bombay High Women's Striped Formal Shirt,796,-3.0,67.0
449.0,Identiti Women's Solid Casual Shirt,899.0,57c09607dd8f8d1ddb4094022831627e,500,Identiti Women's Solid Casual Shirt,881,-18.0,51.0
900.0,Viva Fashions Alloy Cubic Zirconia Rhodium Bangle,900.0,a2f14c69402bf2508cc7f9ddeccc4bd1,997,Viva Fashions Alloy Cubic Zirconia Rhodium Bangle,895,-5.0,97.0
625.0,Kalaai Lac Bangle Set,625.0,6df1de81d59f793fc1534625c7d43a44,790,Kalaai Lac Bangle Set,619,-6.0,165.0
275.0,Dazzgear Women's Printed Casual Shirt,549.0,b75d9dcb4460c3f7c2194842cad92958,317,Dazzgear Women's Printed Casual Shirt,532,-17.0,42.0
399.0,Mrigya Alloy Bangle Set,1378.0,3a883c719265985aac9b3747826cf719,512,Mrigya Alloy Bangle Set,1374,-4.0,113.0
349.0,Aayat Brass Zircon Bangle Set,1299.0,11262f1fa5c3294c2dcbb1335404a9fc,441,Aayat Brass Zircon Bangle Set,1298,-1.0,92.0
349.0,Aayat Brass Zircon Bangle Set,1299.0,5780e5855c0615bb7c340163be7f12b6,446,Aayat Brass Zircon Bangle Set,1290,-9.0,97.0
399.0,Mrigya Alloy Bangle Set,1378.0,fffe208fe08b938e4eda78727a99111d,448,Mrigya Alloy Bangle Set,1364,-14.0,49.0
249.0,"Vaishali Bindi and Bangles Brass, Copper Bangle Set",649.0,f4525f18f400311990dbc6cab092cce4,300,"Vaishali Bindi and Bangles Brass, Copper Bangle Set",640,-9.0,51.0
329.0,Being Fab Women's Checkered Casual Shirt,999.0,b7561bfcac791e0a4e3601e304f24d90,362,Being Fab Women's Checkered Casual Shirt,990,-9.0,33.0
499.0,Blenni Women's Solid Casual Shirt,1299.0,928c4e85ee9d243a8341657bff105f11,595,Blenni Women's Solid Casual Shirt,1292,-7.0,96.0
499.0,Fast N Fashion Women's Checkered Casual Shirt,999.0,fa2f256d659c4159ba09a1ffd62fe29c,639,Fast N Fashion Women's Checkered Casual Shirt,986,-13.0,140.0
439.0,Dinero Women's Solid Casual Shirt,1199.0,5f3ea9791f7e82745456bb64223cb627,487,Dinero Women's Solid Casual Shirt,1191,-8.0,48.0
350.0,X Gold India Brass Bangle,917.0,9d410b8ee6d5e5d66586ff4c2a4a2ff4,398,X Gold India Brass Bangle,916,-1.0,48.0
799.0,Vivaa Casual Printed Women's Kurti,2499.0,dfcaa5c9a81465f87290e320e1ec8d78,941,Vivaa Casual Printed Women's Kurti,2487,-12.0,142.0
199.0,Sharani Yellow Gold Yellow Gold 22 Bangle,1000.0,e7af68394ab98a0793a92cceb79f4668,248,Sharani Yellow Gold Yellow Gold 22 Bangle,994,-6.0,49.0
499.0,Kaaryah Women's Striped Formal Shirt,2499.0,68b73e940e6417f036905b1c6a31cf87,570,Kaaryah Women's Striped Formal Shirt,2492,-7.0,71.0
399.0,"Vaishali Bindi and Bangles Brass, Copper Bangle Set",999.0,cc6c4f46f708a9163cc5c66db790bbd7,508,"Vaishali Bindi and Bangles Brass, Copper Bangle Set",982,-17.0,109.0
349.0,Vedika Jewellery Alloy Bangle Set,1299.0,1ed8c913f4540f56a5555e3aad094517,434,Vedika Jewellery Alloy Bangle Set,1292,-7.0,85.0
399.0,Miss Rich Women's Solid Casual Shirt,799.0,7ae1c4eddc606969440dcec877174663,510,Miss Rich Women's Solid Casual Shirt,791,-8.0,111.0
499.0,Leafe Women's Printed Casual Shirt,1299.0,e78b89edb56b4ddee95a76182c545f53,586,Leafe Women's Printed Casual Shirt,1291,-8.0,87.0
249.0,Meira Women's Printed Party Shirt,499.0,c24d41866081adf46722da327d1d3aff,289,Meira Women's Printed Party Shirt,495,-4.0,40.0
449.0,Wisstler Women's Floral Print Casual Shirt,799.0,998917644af75451702f3949a4d9a731,555,Wisstler Women's Floral Print Casual Shirt,783,-16.0,106.0
479.0,Harpa Women's Solid Party Shirt,1199.0,96543c1d32bf4c2e9824e3c94f755dc6,607,Harpa Women's Solid Party Shirt,1197,-2.0,128.0
440.0,Kuhuk Plastic Bangle Set,2000.0,f2230ee3dc6fdb585b262472a83b0ca2,556,Kuhuk Plastic Bangle Set,1983,-17.0,116.0
388.0,Oxolloxo Women's Solid Party Shirt,1295.0,8208185f6c6ec86a7efcddc61a776266,466,Oxolloxo Women's Solid Party Shirt,1292,-3.0,78.0
399.0,"Vaishali Bindi and Bangles Brass, Copper Bangle Set",999.0,c83c526240ad00e11a31bbb0ad7f8fb9,486,"Vaishali Bindi and Bangles Brass, Copper Bangle Set",993,-6.0,87.0
420.0,Prisha Alloy Yellow Gold Bangle Set,2100.0,7ec76b8b188b43bdee1d5d416cebbc98,524,Prisha Alloy Yellow Gold Bangle Set,2098,-2.0,104.0
297.0,Kiosha Women's Solid Casual Shirt,1199.0,8494dcfc5730c06094817b521b2f8d88,363,Kiosha Women's Solid Casual Shirt,1193,-6.0,66.0
399.0,"Camy Alloy, Metal 18K Yellow Gold Bangle Set",1499.0,5c75a2ccba97e9eea41b3c76f7c59c89,455,"Camy Alloy, Metal 18K Yellow Gold Bangle Set",1483,-16.0,56.0
,India Inc Women's Floral Print Casual Shirt,,1e3de9875a4f81cac5b933cecdee32da,0,India Inc Women's Floral Print Casual Shirt,-4,,
499.0,Meira Women's Striped Party Reversible Shirt,999.0,041b33e3feaffb2b7775c53b689f13f1,614,Meira Women's Striped Party Reversible Shirt,993,-6.0,115.0
499.0,Identiti Women's Printed Casual Shirt,999.0,d8328543921d09d643e36a63b2ab0dfa,560,Identiti Women's Printed Casual Shirt,987,-12.0,61.0
349.0,Aayat Brass Zircon Bangle Set,1299.0,30b0364af2003e0da3de5ed4980bf09a,439,Aayat Brass Zircon Bangle Set,1284,-15.0,90.0
202.0,Anasazi Women's Printed Casual Shirt,449.0,759a1fbbe0a5d18fedac1cfca3498f3a,254,Anasazi Women's Printed Casual Shirt,430,-19.0,52.0
498.0,NGT Women's Solid Formal Shirt,1099.0,0765049b5d19da9458c4ca4c6177e49c,600,NGT Women's Solid Formal Shirt,1083,-16.0,102.0
429.0,Being Fab Women's Solid Casual Shirt,1099.0,9acf49910276627949c4e5973b0f1888,505,Being Fab Women's Solid Casual Shirt,1080,-19.0,76.0
347.0,Lamora Women's Solid Casual Shirt,699.0,11753aa50902bcbd2f0cc06019483bd1,438,Lamora Women's Solid Casual Shirt,697,-2.0,91.0
499.0,Goodwill Impex Women's Printed Casual Shirt,1200.0,61fc75a369d2722bd78e6109a4ace3a9,606,Goodwill Impex Women's Printed Casual Shirt,1191,-9.0,107.0
429.0,Sukkhi Copper Yellow Gold Bangle Set,1630.0,8618c90af3fa057b6565b421a7fcd69f,544,Sukkhi Copper Yellow Gold Bangle Set,1622,-8.0,115.0
499.0,Gmi Women's Solid Casual Shirt,999.0,05caf37b39bb68ec410d58eeffaeb368,620,Gmi Women's Solid Casual Shirt,996,-3.0,121.0
399.0,Vedika Jewellery Alloy Bangle Set,1299.0,2c6c91a31f3d7a2fdb80c5c8419cdf8b,470,Vedika Jewellery Alloy Bangle Set,1297,-2.0,71.0
500.0,Praniti Resin Bangle Set,500.0,77c9d0a1e72c826e81dbccf668f5eb1d,587,Praniti Resin Bangle Set,485,-15.0,87.0
499.0,Bedazzle Women's Checkered Casual Shirt,1000.0,c52394a1f61b99d045350d022ae85f99,644,Bedazzle Women's Checkered Casual Shirt,982,-18.0,145.0
250.0,Tradeyard Impex Alloy Bangle,799.0,cb688a49b73cc2b5764eb1e6378353ed,321,Tradeyard Impex Alloy Bangle,792,-7.0,71.0
449.0,Ishin Women's Solid Party Shirt,799.0,573710c3cff6df8d63346b5b3ab19487,554,Ishin Women's Solid Party Shirt,786,-13.0,105.0
324.0,Tokyo Talkies Women's Solid Casual Shirt,649.0,915604553a95741a21fe15a0845f7fa4,390,Tokyo Talkies Women's Solid Casual Shirt,641,-8.0,66.0
249.0,"Vaishali Bindi and Bangles Brass, Copper Bangle Set",649.0,f18355058b022947b8adf2ae9b2396ea,293,"Vaishali Bindi and Bangles Brass, Copper Bangle Set",641,-8.0,44.0
449.0,Sukkhi Brass Yellow Gold Bangle Set,1797.0,30917e2ad34705bd22681bef952bb8b5,510,Sukkhi Brass Yellow Gold Bangle Set,1793,-4.0,61.0
499.0,Blenni Women's Solid Casual Shirt,1299.0,a58320da83ca9e563715f5dc15730dcc,614,Blenni Women's Solid Casual Shirt,1293,-6.0,115.0
680.0,Viva Fashions Alloy Rhodium Bangle Set,680.0,83befcf77506f22cc895c7b1b4733e43,875,Viva Fashions Alloy Rhodium Bangle Set,671,-9.0,195.0
499.0,Orange Plum Women's Floral Print Casual Shirt,999.0,2e3149f8282ff8d531cc3ad8fa7ac381,595,Orange Plum Women's Floral Print Casual Shirt,984,-15.0,96.0
499.0,Bombay High Women's Polka Print Formal Shirt,999.0,1e1c919372308a5ac4e3323b5f2235b4,566,Bombay High Women's Polka Print Formal Shirt,990,-9.0,67.0
494.0,Candies by Pantaloons Casual Sleeveless Solid Women's Top,899.0,06235700da1d4eb169bc5012ed0994a6,618,Candies by Pantaloons Casual Sleeveless Solid Women's Top,883,-16.0,124.0
249.0,"Vaishali Bindi and Bangles Brass, Copper Bangle Set",649.0,53c17bbd382c1bb16e05b16e7eee757c,304,"Vaishali Bindi and Bangles Brass, Copper Bangle Set",630,-19.0,55.0
399.0,Miss Rich Women's Solid Casual Shirt,799.0,16e15be9f3c9803633c6acd8dbae12fd,502,Miss Rich Women's Solid Casual Shirt,798,-1.0,103.0
499.0,From the Ramp Women's Solid Casual Shirt,1399.0,623c646d55f2c22c45b9d8d0fbffa7d0,569,From the Ramp Women's Solid Casual Shirt,1397,-2.0,70.0
750.0,Viva Fashions Alloy Pearl Rhodium Bangle Set,750.0,d84d5efe4b9795792163cb53f1cedb7f,880,Viva Fashions Alloy Pearl Rhodium Bangle Set,736,-14.0,130.0
429.0,Sukkhi Copper Yellow Gold Bangle Set,1585.0,a83c56bd4f52c8974126843088a9be62,538,Sukkhi Copper Yellow Gold Bangle Set,1575,-10.0,109.0
499.0,Dinero Women's Solid Casual Reversible Shirt,999.0,51febb9e8c3028652d45c2faf794e485,593,Dinero Women's Solid Casual Reversible Shirt,983,-16.0,94.0
399.0,My Addiction Women's Geometric Print Casual Shirt,799.0,aa3e181bdc726d2a67fb175a30171e68,442,My Addiction Women's Geometric Print Casual Shirt,791,-8.0,43.0
450.0,Aavaya Fashion Graphic Print Women's Regular Skirt,1199.0,59124155299e071ace66311dbe8c677b,501,Aavaya Fashion Graphic Print Women's Regular Skirt,1195,-4.0,51.0
399.0,JANKI JEWELLERS Alloy Pearl Rhodium Bangle Set,1499.0,9841f677a8fa9dfa352ae4edee9697e9,444,JANKI JEWELLERS Alloy Pearl Rhodium Bangle Set,1486,-13.0,45.0
247.0,Anasazi Women's Floral Print Casual Shirt,549.0,f93232027f591f060602b0d723321704,272,Anasazi Women's Floral Print Casual Shirt,541,-8.0,25.0
348.0,Kcrimson Women's Checkered Casual Shirt,700.0,237f914f368e9cd96f73a458d59a2e20,412,Kcrimson Women's Checkered Casual Shirt,687,-13.0,64.0
349.0,Being Fab Women's Solid Casual Shirt,1099.0,7d864de3620711b6d070b44175e2f257,397,Being Fab Women's Solid Casual Shirt,1087,-12.0,48.0
899.0,Ruhaan's Women's Printed Casual Shirt,999.0,a03901858cb5e98ea67e852b3e9e01b6,1084,Ruhaan's Women's Printed Casual Shirt,997,-2.0,185.0
349.0,Eva De Moda Women's Graphic Print Casual Shirt,649.0,edf2464230e5224638c2e4cf69140a97,440,Eva De Moda Women's Graphic Print Casual Shirt,645,-4.0,91.0
675.0,Kalaai Lac Bangle Set,675.0,fd663d629aec5ae7fb16c8dae1942345,797,Kalaai Lac Bangle Set,669,-6.0,122.0
445.0,Antilia Femme Women's Solid Casual Reversible Shirt,1099.0,b3e449c1415c283cc101de8d841295be,546,Antilia Femme Women's Solid Casual Reversible Shirt,1089,-10.0,101.0
629.0,People Women's Checkered Casual Shirt,899.0,5b97821cda53628d0d09e5f83ae39432,775,People Women's Checkered Casual Shirt,889,-10.0,146.0
449.0,People Women's Checkered Casual Shirt,899.0,5bc57ec5b4aa62963ffd0213f3714691,501,People Women's Checkered Casual Shirt,886,-13.0,52.0
499.0,Entease Women's Solid Casual Shirt,1099.0,387fcce410a123886646a6516bfaf00c,615,Entease Women's Solid Casual Shirt,1082,-17.0,116.0
199.0,Ethnic Jewels Alloy Bangle Set,996.0,f9b6b6dd3c40f7cda0d7a9b71fd185fc,247,Ethnic Jewels Alloy Bangle Set,976,-20.0,48.0
499.0,Kasturi Women's Checkered Casual Shirt,1699.0,59fb458964e630e3e6ea6cb71ec9977b,638,Kasturi Women's Checkered Casual Shirt,1689,-10.0,139.0
482.0,Kaaryah Women's Printed Casual Shirt,1930.0,6d88e6e3e1d5880140095d48559477f5,553,Kaaryah Women's Printed Casual Shirt,1924,-6.0,71.0
792.0,Vitally Clothing Casual Printed Women's Kurti,1650.0,4b446345826180ac9203650e76295603,916,Vitally Clothing Casual Printed Women's Kurti,1630,-20.0,124.0
350.0,Vama Women's Polka Print Casual Shirt,599.0,ad81efeb2cb125d81cdc91252326e4f1,390,Vama Women's Polka Print Casual Shirt,594,-5.0,40.0
499.0,Blenni Women's Solid Casual Shirt,1299.0,1818d3df92bba477caec13581383e006,595,Blenni Women's Solid Casual Shirt,1293,-6.0,96.0
559.0,VK Jewels Alloy Cubic Zirconia Yellow Gold Bangle Set,1933.0,e1135bd6b969fb0402f56765f514ae2a,648,VK Jewels Alloy Cubic Zirconia Yellow Gold Bangle Set,1925,-8.0,89.0
399.0,GoodwillImpex Women's Solid Casual Shirt,800.0,7aa41bea46b7bd73554bcdb3e9279b58,488,GoodwillImpex Women's Solid Casual Shirt,788,-12.0,89.0
475.0,Mask Lifestyle Women's Printed Casual Shirt,999.0,7ae097199a836b59252195367a9d7a20,540,Mask Lifestyle Women's Printed Casual Shirt,982,-17.0,65.0
149.0,Nirosha Alloy Bangle Set,799.0,1be9bf68a6470fe0e1cf9c2818da49e6,182,Nirosha Alloy Bangle Set,785,-14.0,33.0
375.0,Fabpoppy Women's Printed Casual Shirt,725.0,ec1257c5be738133eecbbe91f9a0d395,432,Fabpoppy Women's Printed Casual Shirt,710,-15.0,57.0
349.0,People Women's Printed Casual Shirt,699.0,5aca54c11ff0974631e87ef61f5c01cd,404,People Women's Printed Casual Shirt,697,-2.0,55.0
499.0,Blenni Women's Solid Casual Shirt,1299.0,4baf9f73a5df5266bdb39a4dc0d47393,592,Blenni Women's Solid Casual Shirt,1295,-4.0,93.0
900.0,Viva Fashions Alloy Cubic Zirconia Rhodium Bangle Set,900.0,2c839719010596d8b29721e6f98b250b,1121,Viva Fashions Alloy Cubic Zirconia Rhodium Bangle Set,893,-7.0,221.0
448.0,VK Jewels Alloy Yellow Gold Bangle Set,1563.0,8e52591e603163c70a4302bd2d3648f4,529,VK Jewels Alloy Yellow Gold Bangle Set,1562,-1.0,81.0
499.0,Shining Diva Alloy Bracelet Set,2495.0,cc883f5a24f4260e919edf0f5a742f37,627,Shining Diva Alloy Bracelet Set,2494,-1.0,128.0
404.0,Lee Cooper Women's Solid Casual Shirt,899.0,1814e355fd6a5b2666efd5b5ca6ccba8,481,Lee Cooper Women's Solid Casual Shirt,887,-12.0,77.0
725.0,Kalaai Lac Bangle Set,725.0,989056962aacfef9245dc19702dac495,930,Kalaai Lac Bangle Set,723,-2.0,205.0
228.0,Awari Metal Bangle Set,799.0,a24b36119c80bce586a6d9c3ee499caa,288,Awari Metal Bangle Set,786,-13.0,60.0
279.0,Vaishali Bindi and Bangles Alloy Bangle,799.0,b319f502b9f5a412d518c99c88da246f,323,Vaishali Bindi and Bangles Alloy Bangle,791,-8.0,44.0
379.0,"Parisha Cotton Self Design, Printed Salwar Suit Dupatta Material",1099.0,70b081ca6ccf3f7a93da102f373f40ee,439,"Parisha Cotton Self Design, Printed Salwar Suit Dupatta Material",1093,-6.0,60.0
429.0,"Parisha Cotton Self Design, Printed Salwar Suit Dupatta Material",1399.0,490cddd51eff6053eb04f99640edd54c,496,"Parisha Cotton Self Design, Printed Salwar Suit Dupatta Material",1386,-13.0,67.0
379.0,"Parisha Cotton Self Design, Printed Salwar Suit Dupatta Material",1099.0,bc6db9aa716e84a26da7236caaaca81e,447,"Parisha Cotton Self Design, Printed Salwar Suit Dupatta Material",1080,-19.0,68.0
495.0,Pankhuri For Women Women's Floral Print Casual Shirt,999.0,56637b12301f9666134e38abe6c912b5,617,Pankhuri For Women Women's Floral Print Casual Shirt,997,-2.0,122.0
399.0,BPT Women's Printed Casual Shirt,1049.0,5ef047138dd221dbf2d2ed214b837ae7,489,BPT Women's Printed Casual Shirt,1035,-14.0,90.0
,India Inc Women's Printed Casual Shirt,,eb7d163ef08082f765b1a3e1ca28d979,0,India Inc Women's Printed Casual Shirt,-11,,
379.0,"Parisha Cotton Self Design, Printed Salwar Suit Dupatta Material",1099.0,6fa788a5fdeba28848c93fe2e8b70531,462,"Parisha Cotton Self Design, Printed Salwar Suit Dupatta Material",1097,-2.0,83.0
